genero_consultado,key,scientificName,species,taxonKey,speciesKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,basisOfRecord,datasetName,level1Name,countryCode
Leontocebus,3969178552,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-2.95,-68.42,,,PRESERVED_SPECIMEN,,,BR
Leontocebus,5862811579,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-2.9543,-68.4239,,,MATERIAL_SAMPLE,,,BR
Leontocebus,5863978078,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-2.9543,-68.4239,,,MATERIAL_SAMPLE,,,BR
Leontocebus,6334222432,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.232473,-74.217933,211.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6520549623,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.509689,-73.528413,122.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5139992404,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-5.646568,-73.997876,211.0,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5828626976,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-6.332934,-74.921459,1312.0,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5897273821,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-5.044678,-73.834763,9.0,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5938347238,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.603816,-73.906082,488.0,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,3773069014,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.639581,-73.755229,977.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5007016852,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-5.646568,-73.997876,211.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,2576357743,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-5.02457,-73.849848,,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,1880473655,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-5.200365,-74.597168,15625.0,2018,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6188340749,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-5.9564,-73.983003,58822.0,2018,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,1291078684,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-5.055207,-73.93713,,2016,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,1677295290,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.60725,-73.664222,1000.0,2016,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,1677295307,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.654694,-73.826028,500.0,2016,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,2456528769,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.474511,-73.578722,24983.0,2016,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,4936269014,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.504033,-74.059542,244.0,2010,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5104339308,"Saguinus illigeri (Pucheran, 1845)",Leontocebus illigeri,7966542,9278135,-4.608385,-73.5091,1000.0,2008,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,665732388,"Saguinus fuscicollis illigeri (Pucheran, 1845)",Leontocebus illigeri,4266892,9278135,-3.30578,-74.622963,63.23,1980,PRESERVED_SPECIMEN,,,PE
Leontocebus,665732389,"Saguinus fuscicollis illigeri (Pucheran, 1845)",Leontocebus illigeri,4266892,9278135,-3.30578,-74.622963,63.23,1980,PRESERVED_SPECIMEN,,,PE
Leontocebus,665882580,"Saguinus fuscicollis illigeri (Pucheran, 1845)",Leontocebus illigeri,4266892,9278135,-4.833333,-74.216667,,1956,PRESERVED_SPECIMEN,,,PE
Leontocebus,665882581,"Saguinus fuscicollis illigeri (Pucheran, 1845)",Leontocebus illigeri,4266892,9278135,-4.833333,-74.216667,,1956,PRESERVED_SPECIMEN,,,PE
Leontocebus,665882582,"Saguinus fuscicollis illigeri (Pucheran, 1845)",Leontocebus illigeri,4266892,9278135,-4.833333,-74.216667,,1956,PRESERVED_SPECIMEN,,,PE
Leontocebus,6422211606,"Saguinus nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,7362901,9509098,-4.554728,-73.454855,4.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5108161789,"Saguinus nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,7362901,9509098,-3.628472,-73.105258,5470.0,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5199060583,"Saguinus nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,7362901,9509098,-4.311349,-73.231857,197.0,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5759959487,"Saguinus nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,7362901,9509098,-4.545661,-73.450214,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,4606595954,"Saguinus nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,7362901,9509098,-4.399464,-73.246966,488.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,5008309449,"Saguinus nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,7362901,9509098,-4.548917,-73.451588,31.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,1586939222,"Saguinus nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,7362901,9509098,-4.392387,-73.254655,,2017,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,665734593,"Saguinus fuscicollis nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,9141632,9509098,-3.433333,-72.76667,,1957,PRESERVED_SPECIMEN,,,PE
Leontocebus,665734594,"Saguinus fuscicollis nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,9141632,9509098,-3.433333,-72.76667,,1957,PRESERVED_SPECIMEN,,,PE
Leontocebus,665734595,"Saguinus fuscicollis nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,9141632,9509098,-3.433333,-72.76667,,1957,PRESERVED_SPECIMEN,,,PE
Leontocebus,665731688,"Saguinus fuscicollis nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,9141632,9509098,-4.45,-71.783333,,1957,PRESERVED_SPECIMEN,,,PE
Leontocebus,665905401,"Saguinus fuscicollis nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,9141632,9509098,-4.216667,-70.283333,,1957,PRESERVED_SPECIMEN,,,PE
Leontocebus,665731102,"Saguinus fuscicollis nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,9141632,9509098,-4.45,-71.783333,,1957,PRESERVED_SPECIMEN,,,PE
Leontocebus,665804302,"Saguinus fuscicollis nigrifrons (I.Geoffroy Saint-Hilaire, 1850)",Leontocebus nigrifrons,9141632,9509098,-3.333333,-71.816666,,1923,PRESERVED_SPECIMEN,,,PE
Leontocebus,665729484,"Saguinus tripartitus (A.Milne-Edwards, 1878)",Leontocebus tripartitus,2436473,9512820,-2.366667,-74.083336,,1925,PRESERVED_SPECIMEN,,,EC
Leontocebus,6528807419,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-0.585787,-72.719642,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Leontocebus,4417515301,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-1.208294,-72.969756,,2023,HUMAN_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Leontocebus,4417515317,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-1.208294,-72.969756,,2023,HUMAN_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Leontocebus,4417515335,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-1.084394,-72.958225,,2023,HUMAN_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Leontocebus,4417515336,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-1.084394,-72.958225,,2023,HUMAN_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Leontocebus,4417515352,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-1.08525,-72.937033,,2023,HUMAN_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Leontocebus,4161970736,"Saguinus fuscus (Lesson, 1840)",Leontocebus fuscus,5786446,9523674,2.067369,-74.248592,163.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Leontocebus,4081355303,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-1.732629,-73.194386,5.0,2022,HUMAN_OBSERVATION,Expedición Binacional a la Biodiversidad de la Cuenca de río Putumayo entre Perú y Colombia,,CO
Leontocebus,4081355312,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-1.74408,-73.187542,5.0,2022,HUMAN_OBSERVATION,Expedición Binacional a la Biodiversidad de la Cuenca de río Putumayo entre Perú y Colombia,,CO
Leontocebus,4399982582,"Saguinus fuscus (Lesson, 1840)",Leontocebus fuscus,5786446,9523674,-1.678693,-73.22966,488.0,2016,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Leontocebus,6511267474,"Saguinus fuscus (Lesson, 1840)",Leontocebus fuscus,5786446,9523674,-2.889444,-68.367778,,2015,HUMAN_OBSERVATION,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,,BR
Leontocebus,1316534990,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-4.465344,-71.760342,7.0,2015,HUMAN_OBSERVATION,,,PE
Leontocebus,1316534899,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-4.310972,-73.231889,,2013,HUMAN_OBSERVATION,,,PE
Leontocebus,1316534051,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-4.0,-69.9,,2010,HUMAN_OBSERVATION,,,CO
Leontocebus,1316533990,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,2.4,-72.7,,2008,HUMAN_OBSERVATION,,,CO
Leontocebus,1316534065,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-2.116667,-69.625333,,1999,HUMAN_OBSERVATION,,,CO
Leontocebus,665715216,"Saguinus fuscicollis fuscus (Lesson, 1840)",Leontocebus fuscus,4266875,9523674,0.133333,-74.683333,,1952,PRESERVED_SPECIMEN,,,CO
Leontocebus,665715217,"Saguinus fuscicollis fuscus (Lesson, 1840)",Leontocebus fuscus,4266875,9523674,0.133333,-74.683333,,1952,PRESERVED_SPECIMEN,,,CO
Leontocebus,665715218,"Saguinus fuscicollis fuscus (Lesson, 1840)",Leontocebus fuscus,4266875,9523674,0.133333,-74.683333,,1952,PRESERVED_SPECIMEN,,,CO
Leontocebus,665833409,"Saguinus fuscicollis fuscus (Lesson, 1840)",Leontocebus fuscus,4266875,9523674,0.133333,-74.683333,,1952,PRESERVED_SPECIMEN,,,CO
Leontocebus,665833410,"Saguinus fuscicollis fuscus (Lesson, 1840)",Leontocebus fuscus,4266875,9523674,0.133333,-74.683333,,1952,PRESERVED_SPECIMEN,,,CO
Leontocebus,665833411,"Saguinus fuscicollis fuscus (Lesson, 1840)",Leontocebus fuscus,4266875,9523674,0.133333,-74.683333,,1952,PRESERVED_SPECIMEN,,,CO
Leontocebus,665833415,"Saguinus fuscicollis fuscus (Lesson, 1840)",Leontocebus fuscus,4266875,9523674,0.133333,-74.683333,,1952,PRESERVED_SPECIMEN,,,CO
Leontocebus,665900864,"Saguinus fuscicollis fuscus (Lesson, 1840)",Leontocebus fuscus,4266875,9523674,-0.086296,-74.44664,74.04,,PRESERVED_SPECIMEN,,,CO
Leontocebus,1316534024,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-3.783333,-70.3,,,HUMAN_OBSERVATION,,,CO
Leontocebus,1316534055,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-3.4,-70.2,,,HUMAN_OBSERVATION,,,CO
Leontocebus,1316534058,"Leontocebus fuscus (Lesson, 1840)",Leontocebus fuscus,9523674,9523674,-1.583333,-69.5,,,HUMAN_OBSERVATION,,,CO
Leontocebus,6133546069,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.829391,-71.393906,783.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6431117549,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-11.759639,-70.811995,312437.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6147383543,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-12.571133,-70.089967,4.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6159549173,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-9.944918,-67.827262,22.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6163097987,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.53212,-69.008263,3.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6185002110,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.056039,-69.528045,6.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6185091766,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.957151,-67.87443,100.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6185276888,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.570962,-70.093964,21.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6185300292,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.578005,-70.093994,4.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6185720862,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.578007,-70.093928,4.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6185776370,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-9.865368,-63.028998,31.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6188140167,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-12.579028,-70.092854,669.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6188198723,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.571009,-70.094005,,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6188315194,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.94549,-67.82791,29.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6195314608,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.570967,-70.094097,,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6195650226,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.401364,-71.103855,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6195940412,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-12.570908,-70.094078,4.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6273814569,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.945478,-67.827968,18.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6499085334,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.590348,-69.169407,91.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6500154557,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.7891,-69.3292,,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6195422869,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.95712,-67.874399,100.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6195788557,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-8.837668,-63.937947,216.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6195901300,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.95715,-67.874459,7.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6195948195,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.955954,-67.869085,14.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6234290568,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-9.957542,-67.874625,29.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6234972851,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.092947,-64.042961,,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6235243144,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.608978,-69.080758,4.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6235718567,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-8.838045,-63.945799,7.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6236375466,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.526376,-69.016324,209.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6251835415,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-8.835942,-63.94049,56.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6251879686,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-8.836067,-63.940554,13.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6252576264,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.95725,-67.87455,4.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6273212755,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.153371,-64.306481,,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6273569091,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.153371,-64.306481,,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6321006563,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.945711,-67.82915,45.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6273434871,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-8.833922,-63.939554,15.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6273663054,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-12.847338,-69.421758,7469.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6273702487,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.644252,-69.194633,17.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6413530069,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.872386,-69.405151,1244.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6413547908,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.872386,-69.405151,1244.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6423203491,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.932002,-69.272794,209.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6399731312,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-8.277343,-64.031923,9376.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6399770429,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.59984,-69.405955,52.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6400016989,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.85657,-71.40494,50.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6422160929,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.591155,-69.177278,3.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6423013720,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-12.591175,-69.177287,4.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Leontocebus,6431672681,"Saguinus weddelli weddelli (Deville, 1849)",Leontocebus weddelli,8753596,9530430,-8.837753,-63.947006,16.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6480160486,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-7.872255,-63.878666,211.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Leontocebus,6480849774,"Saguinus weddelli (Deville, 1849)",Leontocebus weddelli,8242404,9530430,-9.946169,-67.826669,9.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
